indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
tb_smear_detection,MDG_0000000030,SLV,Americas,AMR,2008,90.0,90 [75-100],75.0,100.0
tb_smear_detection,MDG_0000000030,LUX,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,GRD,Americas,AMR,2000,0.0,0 [0-0],0.0,0.0
tb_smear_detection,MDG_0000000030,MWI,Africa,AFR,2000,38.0,38 [32-48],32.0,48.0
tb_smear_detection,MDG_0000000030,KHM,Western Pacific,WPR,2008,56.0,56 [47-70],47.0,70.0
tb_smear_detection,MDG_0000000030,SGP,Western Pacific,WPR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,VUT,Western Pacific,WPR,2008,52.0,52 [44-65],44.0,65.0
tb_smear_detection,MDG_0000000030,YEM,Eastern Mediterranean,EMR,2000,63.0,63 [53-79],53.0,79.0
tb_smear_detection,MDG_0000000030,NGA,Africa,AFR,2000,12.0,12 [10-15],10.0,15.0
tb_smear_detection,MDG_0000000030,SGP,Western Pacific,WPR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,CRI,Americas,AMR,2000,120.0,120 [97-150],97.0,150.0
tb_smear_detection,MDG_0000000030,ARG,Americas,AMR,2008,72.0,72 [60-90],60.0,90.0
tb_smear_detection,MDG_0000000030,ZAF,Africa,AFR,2008,68.0,68 [57-85],57.0,85.0
tb_smear_detection,MDG_0000000030,CAN,Americas,AMR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,AGO,Africa,AFR,2008,77.0,77 [64-91],64.0,91.0
tb_smear_detection,MDG_0000000030,VEN,Americas,AMR,2008,63.0,63 [53-79],53.0,79.0
tb_smear_detection,MDG_0000000030,NZL,Western Pacific,WPR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,TUV,Western Pacific,WPR,2000,0.0,0 [0-0],0.0,0.0
tb_smear_detection,MDG_0000000030,LKA,South-East Asia,SEAR,2008,73.0,73 [61-91],61.0,91.0
tb_smear_detection,MDG_0000000030,DEU,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,CMR,Africa,AFR,2008,93.0,93 [78-120],78.0,120.0
tb_smear_detection,MDG_0000000030,MEX,Americas,AMR,2008,100.0,100 [87-110],87.0,110.0
tb_smear_detection,MDG_0000000030,MUS,Africa,AFR,2008,54.0,54 [45-68],45.0,68.0
tb_smear_detection,MDG_0000000030,MLT,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,WSM,Western Pacific,WPR,2008,37.0,37 [31-47],31.0,47.0
tb_smear_detection,MDG_0000000030,GRD,Americas,AMR,2008,210.0,210 [170-260],170.0,260.0
tb_smear_detection,MDG_0000000030,QAT,Eastern Mediterranean,EMR,2000,72.0,72 [60-90],60.0,90.0
tb_smear_detection,MDG_0000000030,ZWE,Africa,AFR,2008,24.0,24 [20-30],20.0,30.0
tb_smear_detection,MDG_0000000030,PRK,South-East Asia,SEAR,2000,43.0,43 [36-54],36.0,54.0
tb_smear_detection,MDG_0000000030,CAF,Africa,AFR,2008,68.0,68 [57-85],57.0,85.0
tb_smear_detection,MDG_0000000030,GTM,Americas,AMR,2008,43.0,43 [36-53],36.0,53.0
tb_smear_detection,MDG_0000000030,MYS,Western Pacific,WPR,2000,65.0,65 [54-81],54.0,81.0
tb_smear_detection,MDG_0000000030,FJI,Western Pacific,WPR,2000,52.0,52 [44-65],44.0,65.0
tb_smear_detection,MDG_0000000030,JOR,Eastern Mediterranean,EMR,2000,86.0,86 [72-100],72.0,100.0
tb_smear_detection,MDG_0000000030,TGO,Africa,AFR,2000,9.0,9 [7-11],7.0,11.0
tb_smear_detection,MDG_0000000030,LSO,Africa,AFR,2000,68.0,68 [57-73],57.0,73.0
tb_smear_detection,MDG_0000000030,UGA,Africa,AFR,2000,49.0,49 [40-61],40.0,61.0
tb_smear_detection,MDG_0000000030,FRA,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,NOR,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,PAK,Eastern Mediterranean,EMR,2008,58.0,58 [49-73],49.0,73.0
tb_smear_detection,MDG_0000000030,KGZ,Europe,EUR,2000,57.0,57 [47-68],47.0,68.0
tb_smear_detection,MDG_0000000030,TCD,Africa,AFR,2008,19.0,19 [16-23],16.0,23.0
tb_smear_detection,MDG_0000000030,NZL,Western Pacific,WPR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,COL,Americas,AMR,2000,87.0,87 [72-110],72.0,110.0
tb_smear_detection,MDG_0000000030,PRY,Americas,AMR,2008,81.0,81 [67-100],67.0,100.0
tb_smear_detection,MDG_0000000030,KOR,Western Pacific,WPR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,DZA,Africa,AFR,2008,78.0,78 [65-98],65.0,98.0
tb_smear_detection,MDG_0000000030,SOM,Eastern Mediterranean,EMR,2008,46.0,46 [38-58],38.0,58.0
tb_smear_detection,MDG_0000000030,MMR,South-East Asia,SEAR,2000,19.0,19 [16-24],16.0,24.0
tb_smear_detection,MDG_0000000030,WSM,Western Pacific,WPR,2000,64.0,64 [53-80],53.0,80.0
tb_smear_detection,MDG_0000000030,LTU,Europe,EUR,2000,85.0,85 [71-95],71.0,95.0
tb_smear_detection,MDG_0000000030,BWA,Africa,AFR,2000,66.0,66 [55-78],55.0,78.0
tb_smear_detection,MDG_0000000030,BRB,Americas,AMR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,AFG,Eastern Mediterranean,EMR,2000,18.0,18 [15-22],15.0,22.0
tb_smear_detection,MDG_0000000030,TUN,Eastern Mediterranean,EMR,2008,99.0,99 [82-110],82.0,110.0
tb_smear_detection,MDG_0000000030,ARM,Europe,EUR,2000,93.0,93 [78-120],78.0,120.0
tb_smear_detection,MDG_0000000030,CZE,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,MNE,Europe,EUR,2008,120.0,120 [100-130],100.0,130.0
tb_smear_detection,MDG_0000000030,ISL,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,ARE,Eastern Mediterranean,EMR,2000,86.0,86 [71-100],71.0,100.0
tb_smear_detection,MDG_0000000030,EGY,Eastern Mediterranean,EMR,2000,61.0,61 [52-74],52.0,74.0
tb_smear_detection,MDG_0000000030,PNG,Western Pacific,WPR,2008,29.0,29 [24-34],24.0,34.0
tb_smear_detection,MDG_0000000030,GBR,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,FJI,Western Pacific,WPR,2008,95.0,95 [79-120],79.0,120.0
tb_smear_detection,MDG_0000000030,CUB,Americas,AMR,2008,130.0,130 [110-170],110.0,170.0
tb_smear_detection,MDG_0000000030,MKD,Europe,EUR,2008,99.0,99 [82-110],82.0,110.0
tb_smear_detection,MDG_0000000030,FIN,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,CPV,Africa,AFR,2008,48.0,48 [40-60],40.0,60.0
tb_smear_detection,MDG_0000000030,JAM,Americas,AMR,2000,95.0,95 [79-120],79.0,120.0
tb_smear_detection,MDG_0000000030,BEL,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,PAN,Americas,AMR,2000,58.0,58 [49-70],49.0,70.0
tb_smear_detection,MDG_0000000030,PER,Americas,AMR,2008,93.0,93 [78-99],78.0,99.0
